" |text год группа доу березка демонтировать пластиковый стен предписание пожарный инспекция однако видно фото стен оставить состояние пригодный содержание ребенок группа стена дыра щель плесень потолок сыпаться камень штукатурка муниципальный образование город набережная челны заявка решить loc республика татарстан казань улица адоратский благоустройство территория убрать грязный снег оо управлять компания уютный дом заявка решить казань улица петра витер содержание ремонт муниципальный дорога необходимый ремонтировать тротуар управление капитальный строительство реконструкция заявка решить набережная челны янтарный улица благоустройство территория пожалуйста установить ограждение детский площадка двор дом сойти снег машина парковаться летом постоянно заранее спасибо муниципальный образование город набережная челны заявка решить loc республика татарстан чистополь красноармейский улица благоустройство территория еще должный написать свой жалоба весь понятно написать непонятно двор улица красноармейский дорога просто ужас проехать возможно пешком ходить угробить машина принять мера дорогой тянуть это весь лето растаять исполнительный комитет чистопольский муниципальный район заявка решить й квартал улица маршал чуйков дружба ново савиновский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория добрый день двор дом ул амирхан б вдоль подьезд машина парковаться тратуаре женщина коляска инвалид приходиться ходить дорога ездить машина разбитый асфальт огромный лужа решение проблема установка бордюр вдоль тротуар оо управлять компания уютный дом заявка решить улица фикрят табеев й микрорайон городской поселение нижнекамск нижнекамский район татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога невозможно ходить дорога далее школа каша снежный лужа поколено почему это вовремя убрать дожидаться жалоба исполнительный комитет нижнекамский муниципальный район заявка решить гэс комсомольский район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф благоустройство территория грузовой автомобиль постоянно задевать дерево многие давать задний ход сдвигать припарковать автомобиль проехать снести кузов тент жертва мочь пострадать автомобиль человек муниципальный образование город набережная челны заявка решить малошильнинский сельский поселение тукаевский район организация дорожный движение правильно повернуть знак дорожный движение мост видно знак фотофиксация муниципальный образование город набережная челны заявка решить казань деревня универсиада содержание ремонт муниципальный дорога невозможно ходить сырой рыхлый снег который лужа администрация район заниматься свой прямая обязанность весь зима город завалить снег тротуар чиститься сидеть тепло человек должный терпеть безобразие администрация вахитовский приволжский район год казань заявка решить казань улица четаева благоустройство территория заменить урна новый администрация авиастроительный ново савиновский район год казань заявка решить казань улица сибгат хаким общественный транспорт отремонтировать илизаменить новое смотреться ужасно погром администрация авиастроительный ново савиновский район год казань заявка решить loc республика татарстан казань улица островский содержание ремонт муниципальный дорога двор дом ул островский произойти захват территория парковка вид установка столбик натянутый цепь спросить охрана это сделать ответить таттелек связь сьэтим неудобно заезжать проблема парковка посетитель комитет земельный имущественный отношение заявка решить курский улица жк казань век царицыно советский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога начинать осень заканчивать весной появляться большой лужа портиться дорожный полотно появляться грязь машина часто обливать пешеход проезжать лужа отсутствовать возможность свободный проход дорога администрация советский район год казань запланировать loc республика татарстан бугульминский район деревня батыр школьный улица содержание ремонт муниципальный дорога улица существовать ти год дорога весной осень дождь машина заехать требоваться капитальный отсыпка дорога исполнительный комитет бугульминский муниципальный район запланировать улица комиссар габишева алтана приволжский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога дорога находиться ужасный состояние весь покрытие дорога улица габишева начинать светофор перекресток ул кул гали ул р зорг оба направление больший ям который возможно объехать администрация вахитовский приволжский район год казань заявка решить набережная челны содержание ремонт муниципальный дорога проспект вахитов сторона больница гнд тд парус кампить чищеный тротуар муниципальный образование город набережная челны заявка решить казань улица нурсултан назарбаев благоустройство территория дерево опасный наклонить детский площадка администрация вахитовский приволжский район год казань заявка решить loc республика татарстан казань улица островский благоустройство территория навести порядок хотя центральный улица город администрация вахитовский приволжский район год казань заявка решить комплекс автозаводский район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога проезд ул год победа рынок автозаводский детский сад ужасный состояние огромный ям который лужа колено еще лежачий полицейский установить проехать нормальный опасаться состояние автомобиль пешком дойти сад нормальный муниципальный образование город набережная челны заявка решить казань подаметьевский улица организация дорожный движение двигаться улица пр универсиада весь обьезжать пробка ул подаметьевский очень опасный выходить улица человек особенно ребенок машина большой скорость проезжать ул подаметьевский просить срочно принять мера поставить лежачий полицейский плата администрация вахитовский приволжский район год казань запланировать казань московский улица благоустройство территория привести порядок управление административно технический инспекция заявка решить loc республика татарстан казань улица бауман благоустройство территория новогодний праздник давно пройти улица бауман сей пора гореть новогодний освещение это затмевать исторический облик улица производиться демонтаж комитет внешний благоустройство заявка решить казань улица тази гиззата благоустройство территория починить управление административно технический инспекция заявка решить loc республика татарстан казань улица шигабутдин марджани содержание ремонт муниципальный дорога убрать администрация вахитовский приволжский район год казань заявка решить й квартал улица короленко кизический слобода московский район казань городской округ казань татарстан приволжский федеральный округ рф организация дорожный движение двор ямашева разрушить искусственный неровность который необходимый восстановить безопасность пешеход двор администрация кировский московский район год казань заявка решить улица рауиса гареев й военный городок ферма приволжский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога просить расширить дорожный полотно перекресток ул гариев выезд ск тулпара машина стоящий возле сфетофора перекрывать вьезд спорткомплекс строн ферма ул гариев сложно опасный заезжать тулпара администрация вахитовский приволжский район год казань мота отказ набережная челны содержание ремонт муниципальный дорога арка собираться вод весной летом дождь необходимый поднять уровень асфальт муниципальный образование город набережная челны заявка решить набережная челны содержание ремонт муниципальный дорога около дом б сторона магазин магнит пяторочко убирать обледенелый глыба снег проезд автомобиль проход пешеход очень затруднительный муниципальный образование город набережная челны заявка решить доу золушка улица шамиль усманов комплекс зябнуть комсомольский район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога невозможно пройти коляска садик рыхлый снег каждый год дорожка никто чистить ждать пока снег растаять вариант забирать отводить ребенок нужно каждый день утром вечером муниципальный образование город набережная челны заявка решить новый город центральный район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф благоустройство территория своевременно произвести уборка вывоз спилить дерево кронирование дерево производиться осень год муниципальный образование город набережная челны заявка решить казань улица пушкин доступный среда добрый день сожаление высокий внутренний бортик рельс колесо становиться недоступный летний прогулочный коляска маленький колесо просьба либо модифицировать спилить внутренний борт либо заменить приспособить род коляска комитет внешний благоустройство заявка решить казань улица зур урам благоустройство территория напротив подъезд дом адрес зур урам производиться ремонтный работа весь асфальт переворошить это место образоваться дыра который увеличиваться диаметр каждый днем"
" |text добрый день неделя назад сделать замечание повод снег лед крыша администрация ничто кроме метелка лента стена предпринять снег лед свисать крыша садик"
" |text октябрь систематически протекать кровля находиться аварийный состояние создавать угроза жизнь здоровье ребенок кровля протекать весь помещение этаж целостность стена потолок нарушить близость влага электрический кабель вызывать наибольший опасность"
" |text детский садик номер холя расположить музыкальный зал вход группа потолок стен образоваться плесень грибок длиться это год обращаться заведовать данный детский сад никакой устранение ходить ребенок это дышать"
" |text год отправлять заявка новое дверь калитка замок установить калитка дверь спасибо замок цивилизовать садик мартышкин труд поставить электронный замок вход калитка доступ свободный платить"
" |text вчера произойти замыкание проводка деть сад течь крыша починить жертва это произойти днем это детский сад сколько ребенок туда ходить требовать срочно отремонтировать кровля избежать повторный замыкание проводка"
" |text здравствовать температура воздух ночью еще ниже нуль днем теплый решить отопление убавить детский сад частность спрашиваться малыш ясли должный спать прибавить сад отопление бесплатно ходить"
" |text наш далее приказать убрать деть площадка весь автошина никакой альтернатива деньга реконструкция площадка это выделяться ребенок негде играть убрать шина площадка остаться гнилой песочница"
" |text территория детский сад московский район отсутствовать веранда группа это связать отсутствие финансирование скоро лето ребенок негде укрыться солнце мочь серьезно повлиять состояние здоровье большой просьба найти возможность установка"
" |text детский сад адрес ул лядова детка площадка играть ребенок навес крытый начаться летний сезон ребенок негде скрыться солнце песочница большой играть пустой участок оборудовать"
" |text дать сад заведовать ввести новое правило снимать обувь холл взрослый ребенок снять обувь приходиться идти носка грязный ковер холл это гигиеничный ранний бахилы который приносить родитель принести одевать грязный чужое мусорный ведро"
" |text наш детский сад обрушиться каменный забор ряд стоящий дом крыша падать копиться снег кирпичный забор тяжесть снег выдержать"
" |text родитель старший группа мбдоу калинка возмутить факт иметься постоянный воспитатель ребенок находиться неорганизованный контроль каждый день меняться педагог дисциплина подготовка ребенок отсутствовать педагог бояться критика заведовать молчать"
" |text сторона ул товарищеский шмидт ограждение детский сад аварийный состояние"
" |text территория детский сад участок непосредственно гулять ребенок очень высокий старое дерево угроза безопасность жизнь ребенок падать сухой ветка порывистый ветер обламываться падать ствол дерево"
" |text знать внутри снаружи самый хороший вид скорее еще проблемный место который тротуар видно второе этаж вообще старое окно"
" |text связь детский сад работать просьба создать дежурный группа детский сад многие родитель работать успевать вовремя забрать ребенок сад утром успевать добраться работа"
" |text садик последний время часто отключать свет апрель май отключить май садик работать звонить роно ссылаться сетевой компания который отключать свет долго это продолжаться почему ремонтный работа делать нарушать режим работа садик"
" |text детский сад плохой тротуар необходимый произвести ремонт ребенок спотыкаться падать"
" |text согласно санпин содержание организация режим работа дошкольный образовательный учреждение пункт периметр участок устраивать зеленый защитный полоса дерево кустарник ширина менее метр сторона улица менее метр"
" |text далее группа этаж детишки год это туалет состояние ужасный плитка стена упасть унитаз ребенок ребенок год унитаз рядышком родитель скинуться заказать поставить перегородка закрепить толком возможно плитка скалываться пустота"
" |text непонятный убогий перекрытие старый мебельный фанера вдоль забор детский сад непонятно просьба убрать это убожество привести порядок"
" |text далее группа площадка гулять группа отсутсвовать веранда стол сделать дедушка ребенок группа"
" |text детский сад ладушка требоваться капитальный ремонт снутереть здание снаружи крыша протекать потолок течь улица детский площадка старое некрасить требоваться обновление детский площадка"
" |text здравствовать просить помощь двор детский садик ромашка отсутствовать асфальт весь периметр ребенок невозможно ходить дождь грязь который невозможно обойти"
" |text детский садик гуселька появиться таракан проблема заведовать садик знать ссылаться плохой финансирование якобы возможность купить отрава таракан ребенок бояться ходить садик случай страх писаться"
" |text детский площадка территория детский сад находиться плачевный состояние весь площадка беседка некоторый турник советский время весь оборудовать спортивный площадка ребенок негде играть свежий воздух"
" |text территория садик созвездие горка различный качели свободный место каждый группа свой участок это участок стоить домик качель пружина песочница железка лазание это весь столько платить садик обустроить территория нормальный мочь"
" |text вход территория доу отсутствовать знак запрет курение"
" |text вход территория доу отсутствовать знак запрет курение нарушение требование фз"
" |text садик алан площадка прогулка соответствовать норма должный минимум объект качели песочница беседка машинка далее факт площадка нескошеный трава песочница беседка ребенок маленький месяц начать посещать садик обратиться"
" |text весна год отсутствовать кровля веранда площадка оборудовать должное образ"
" |text сухой дерево стоить территория детский сад ряд гулять ребенок неоходить это дерево спилить"
" |text дать детский садик год год забор менять просто заменить ворот электронный ключ весь легко перепрыгнуть забор это видимо нормальный почему родитель должный рисковать жизнь свой ребенок"
" |text шквалистый ветер возле забор детский садик упасть дерево спилить"
" |text детский сад идти кап ремонт строитель снести старый забор устанавливпть новый старое забор гараж расстояние метр проход человек новый забор ставить вплотную гараж необходимый сдвинуть забор свой место обеспечение возможность проход человек"
" |text просить провести проверка сад ул садовый далее осиновый сад отсутствовать психолог хотя ставка иметься группа ребенок год нездоровый атмосфера ребенок неадекватный поведение родитель контакт идти заведовать реагировать отмахиваться лето смениться воспитс"
" |text почему входной левый дверь закрывать замок нужно открыть входной дверь требование пожарный безопасность также ребенок проходить детский садик препятственный"
" |text наш детский сад машенька провести обработка таракан сегодня родитель заметить таракан ползать продолжать ползать маленький стать приложить фото пищеблок группа храниться посуда раскладываться еда"
" |text правомерно отсутствие продленка летний время заключение договор садик рассчитывать продленка успевать забирать ребенок продленка платить срок летний месяц год отказывать продленке"
" |text ужасный состояние лестница вход садик подъезд торчать арматура лестница трещина ощущение развалиться ходить наш ребенок дать бог споткнуться отвечать"
" |text отремонтировать ребенок ходить смотреть разруха"
" |text детский сад ладушка бегать таракан срочно принять мера"
" |text асфальтовый покрытие территория учреждение плохой ребенок постоянно спотыкаться падать"
" |text ребенок ходить детский сад ясли возмущать работать кома идти постоянный текучка кадр воспитатель няня отпуск либо больничный заменить кома начинаться бардак маленький ребенок воспитатель справиться"
" |text заведовать садик исполнять обязанность заведовать реагировать группа младший постоянно разный воспитатель ребенок хотеть идти сад просить принять мера нянечка постоянный группа приходящий разрушать детский психика"
" |text ремонт детский сад асфальт весь разбитый некоторый место вообще отсутствовать весь ям выбоина никакой безопасность ребенок"
" |text группа детсад группа вековой пыль паутина грязь санузел антисанитарный состояние ободок унитаз засохнуть экскремент объяснение слово заведовать группа постоянный нянечка председатель родкома заявлять это весь забота родитель"
" |text очень холодный ясельный группа ребенок часто болеть просить ускорить подключение отопление"
" |text игровой площадка детский сад старое очень большой дерево просить вырубить"
" |text группа течь крыша это весь плесень покрываться ребенок находиться часы сутки это весь дышать исполком ходить зимой начало год обещать снег растаять выше писать письменный заявка весь родитель группа продвижение"
" |text территория детсад упасть дерево который рослый непосредственно детсад дом высотный просьба убрать"
" |text потолок ребенок капать вод поставить ведро думать пойти это начать осень необходимый срочный ремонт крыша принцип кап ремонт детский сад"
" |text вход детский сад родитель ребенок снимать обувь фойе ремя дождь снег вод нога мокнуть хотеться возможность установить теплый половина например просушка полый претензия персонал иметь молодец мыть убирать"
" |text доу младший группа сломать дверца шкавчик отремонтировать весь шкафчик снять весь дверца отсутствовать канцелярский товар весь группа выдать клеить карандаш родитель вынудить собирать деньга покупать канцелярский товар"
" |text отопление црр дружба хотя сад свой котельная почему включать ребенок мерзнуть безобразие"
" |text детский сад сей пора отопление группа стоить жуткий холод ребенок замерзать играть холодное пол"
" |text приказ пуск тепло год детский сад светофорик очень холодный ребенок болеть почему объект отапливать очередь"
" |text детский сад сей пора отопление бригадный группа предпринимать действие звонок родитель письмо руководитель детский сад бывший воспитываться ребенок возраст полтора год группа холодный улица сидеть обогреватель"
" |text отопление детский сад ребенок мерзнуть"
" |text сад температура градус"
" |text наш сад мдоу сош оц дать адрес пр строитель сей пора дать отопление группа очень холодный ребенок мерзнуть теплый одежда очень холодное здание летом детишки ходить теплый штаны утеплить толстовка просить решить это короткий срок исполнительный комитет альметьевский муниципальный район заявка решить казань проспект победа организация дорожный движение оборотный сторона требовать сделать мку автоматизированный система управление дорожный движение год казань мота отказ улица гафиатуллин городской поселение бугульма бугульминский район татарстан приволжский федеральный округ рф благоустройство территория просьба убрать мусор территория прилегать дом номер ул гафиатуллин управлять компания просьба реагировать исполнительный комитет бугульминский муниципальный район заявка решить узбяка лениногорский район татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога деревня узбяка расположить километр год лениногорск дорога весь называть дорога доходить деревня обрываться сторона александровка новочершилинск сторона зай каратай насыпной дорога зимой плохо чистить последний километр деревня плохой состояние исполнительный комитет лениногорский муниципальный район запланировать улица академик завойский азино советский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория закрасить управление административно технический инспекция заявка решить улица саид галеев ново татарский слобода вахитовский район казань городской округ казань татарстан приволжский федеральный округ рф около перекресток безымянный проездом саид галеев московский саидгалеев ташаяк яхина организация дорожный движение средний ряд перестраиваться схлопывающийся правый ряд левый который стоять левый поворот продолжить полоса перекресток перестроение маленький безопасный капремонт год схема утвердить окончательно менять администрация вахитовский приволжский район год казань мота отказ казань улица химик поликлиника больница время место лаборант прием идти сказать ходить трамвай это оправдание запись весь поликлиника холодный весь сидеть куртка разобраться пожалуйста министерство здравоохранение республика татарстан заявка решить новый город центральный район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога сторона разрушить ступень крыльцо магазин челны хлеб пристрой далее пожилое человек подняться крыльцо находиться состояние очень трудно сухой летний погода время осадок скапливаться вод зимой обледенелый ступень подняться муниципальный образование город набережная челны заявка решить казань улица илья детский сад сей пора дать отопление детский сад ребенок мерзнуть болеть ребенок группа ходить х штаны х кофта это спасать ощущение улица теплый хотя весь канал исполком отчитаться весь деть сад тепло дать еще неделя назад управление образование икмо год казань заявка решить казань проспект победа организация дорожный движение требовать сделать поэтому просить перенести опора мку автоматизированный система управление дорожный движение год казань мота отказ loc республика татарстан нижнекамский район поселок городской тип камский поляна й микрорайон благоустройство территория центр поселок конкретно двор дом свет вообще неделя невозможно подъезд выйти пенсионер лампочка подъезд датчик работать просто тьма тьмущий светильник весь поселок центр ужас исполнительный комитет нижнекамский муниципальный район заявка решить мюд аксубаевский район центральный улица огород ул пролетарский лежать куча мусара весь мусор лететь огород волжско камский территориальный управление мэпр рт заявка решить улица академик завойский азино советский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория необходимый убрать государственный казенный учреждение главный управление содержание развитие дорожный транспортный комплекс татарстан министерство транспорт дорожный хозяйство республика татарстан гку главтатдортранс мота отказ октябрьский улица ново савиновский район казань городской округ казань татарстан приволжский федеральный округ рф бездомный животное собака жить район дом ул октябрьский заявка повторный агрессивный облаивать весь прохожий комитет жилищный коммунальный хозяйство заявка решить отделение почта россия новый город автозаводский район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф почта отделение почта россия адрес набережная челны б р имя галиаскар камала далее месяц работать терминал электронный очередь также постоянно подвисать компъютерный программа результат очередь дверь толкотня ругань недовольство клиент уфпс татарстан почтас филиал фгуп почта россия заявка решить улица герцен городской поселение чистополь чистопольский район татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога неправильный устройство дорога весь дом оказаться внизина результат это участок постоянно маленький дождь стоить лужа пройти пешком коляска ребенок просить нибыть предпринять исполнительный комитет чистопольский муниципальный район запланировать loc республика татарстан казань улица юлиус фучик благоустройство территория необходимый убрать государственный казенный учреждение главный управление содержание развитие дорожный транспортный комплекс татарстан министерство транспорт дорожный хозяйство республика татарстан гку главтатдортранс заявка решить казань проспект победа организация дорожный движение требовать сделать мку автоматизированный система управление дорожный движение год казань мота отказ казань улица сабан б содержание ремонт муниципальный дорога ряд колодец собственник сеть должный устранить подмыв администрация кировский московский район год казань заявка решить набережная челны улица год победа детский сад течь крыша спальня постоянный влажность ребенок болеть очень просить принять мера сад группа муниципальный образование город набережная челны заявка решить церковь святой апостол андрей улица патрис лумумба октябрьский городок царицыно советский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога необходимый оборудовать проезжий часть тротуар ограничить движение транспортный средство въезд жк арт сити сторона ул патрис лумумба организовать односторонний движение час пик пробка объезжать жк соблюдать пдд скоростной режим администрация советский район год казань запланировать казань проспект победа организация дорожный движение требовать сделать мку автоматизированный система управление дорожный движение год казань запланировать мегафон улица юлиус фучик горка приволжский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория спилить высадить новый администрация вахитовский приволжский район год казань заявка решить татарский сунчелеево аксубаевский район содержание ремонт муниципальный дорога ул горький щебенной покрытие каждый год обещать дорога мечеть сей пора делать дождь деревня заехать красный глина самообложение собирать покупка щебень толк исполнительный комитет аксубаевский муниципальный район запланировать loc республика татарстан городской поселение чистополь чистопольский район улица энгельс организация дорожный движение поправить закрепить пешеходный светофор открытый повернуть свет сторона отсчет время направить исполнительный комитет чистопольский муниципальный район заявка решить loc республика татарстан нижнекамск проспект химик содержание ремонт муниципальный дорога школьник приходиться перепрыгивать лужа исполнительный комитет нижнекамский муниципальный район запланировать казань азинский улица организация дорожный движение требовать сделать камера знак мку автоматизированный система управление дорожный движение год казань мота отказ школа улица шевченко благоустройство территория конец парковка школа стоянка переходящий тротуар просить закрепить столбик ограничивать проезд держаться гайка исполнительный комитет альметьевский муниципальный район заявка решить казань улица нурихан фаттаха благоустройство территория отсутствовать поребрик парковка придомой территория необходимый установить поребрик согласно проект застройка жк салават купер администрация кировский московский район год казань запланировать loc республика татарстан казань улица четаева благоустройство территория участок земля выглядеть забросить непрезентабельный просьба устранить замечание убрать очистить мусор оо управлять компания уютный дом заявка решить казань проспект альберт камалеев благоустройство территория убрать урна торец здание очень удобно стоялый многие пользоваться вернуть урна администрация советский район год казань заявка решить улица юлиус фучик горка приволжский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория необходимый убрать администрация вахитовский приволжский район год казань заявка решить казань улица академик арбузов благоустройство территория требовать сделать администрация заявка решить городской поселение азнакаево азнакаевский район улица хасанов благоустройство территория очень темно тратуар освещение нету установить пожалуйста исполнительный комитет азнакаевский муниципальный район запланировать казань улица четаева благоустройство территория просьба благоустроить территория завезти грунт место детский площадка выглядеть убого трава расти оо управлять компания уютный дом запланировать улица юлиус фучик горка приволжский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога необходимый доасфальтировать государственный казенный учреждение главный управление содержание развитие дорожный транспортный комплекс татарстан министерство транспорт дорожный хозяйство республика татарстан гку главтатдортранс заявка решить городской поселение чистополь чистопольский район улица энгельс благоустройство территория перекрыть выезд въезд бетонный клумба просить убрать данный клумба исполнительный комитет чистопольский муниципальный район заявка решить казань улица четаева благоустройство территория просить благоустроить участок дорогой детсад школа высадить саженец дерево комфортный атмосфера город это густо населить район администрация авиастроительный ново савиновский район год казань мота отказ казань улица академик губкин б содержание ремонт муниципальный дорога требовать убрать администрация советский район год казань заявка решить казань улица академик губкин благоустройство территория требовать убрать администрация советский район год казань заявка решить казань проспект ибрагимов благоустройство территория дом ибрагимов дом гараж свальный мусор создаваться антисанитарный обстановка очистить пожалуйста территория администрация кировский московский район год казань заявка решить казань улица академик губкин благоустройство территория самовольный требовать убрать администрация советский район год казань заявка решить казань улица четаева благоустройство территория просить благоустроить участок дорогой территория кай высадить саженец дерево комфортный атмосфера город это густо населить район ранее высадить дерево просить изыскать возможность посадка новый саженцевый администрация авиастроительный ново савиновский район год казань мота отказ казань улица академик губкин нарушение наружный реклама требовать убрать администрация советский район год казань заявка решить проспект химик городской поселение нижнекамск нижнекамский район татарстан приволжский федеральный округ loc благоустройство территория улица химик дорогой работать освещение внутренний дорога напротив макдональдс плохой освещение опасный переходить дорога исполнительный комитет нижнекамский муниципальный район заявка решить loc республика татарстан казань улица толбухин благоустройство территория контейнер тбо складировать весь подряд весь содержимое дождь снег вытекать контейнер это крыша площадка это фикция крыша должный позволить машина загрузить содержимое мобильный еонтейнер попадание осадка земля принять мера администрация советский район год казань запланировать центр пренатальный диагностика проспект шинник городской поселение нижнекамск нижнекамский район татарстан приволжский федеральный округ рф поликлиника больница поставить ксерокс женский консультация течение весь беременность приходиться ксерить результат анализ ктг узи удобно б самый здание платный ксерокс приходиться идти березка министерство здравоохранение республика татарстан заявка решить казань улица четаева благоустройство территория просить благоустроить участок дорогой гск юлдаш стоянка высадить саженец дерево комфортный атмосфера город это густо населить район администрация авиастроительный ново савиновский район год казань мота отказ казань улица гаврилов организация дорожный движение дополнительный полоса появляться знак мку автоматизированный система управление дорожный движение год казань мота отказ loc республика татарстан казань улица адоратский благоустройство территория организовать освещение соответствие установленный норматив"
" |text время площадка очень темно это ребенок вечерний время гулять хотя должный"
" |text необходимый убрать впредь допускать"
" |text свалка мусор детский сад доу мишутка проспект строитель"
" |text калитка главное вход доу постоянно запереть навесный замок случай чп ребенок смочь выйти необходимый действующий проход"
" |text свалка мусор ддетский сад проспект строитель"
" |text просить территория детский сад заасфальтировать пешеходный дорожка вокруг сад дождливый погода приходиться прыгать лужа"
" |text детский сад колокольчик забор находиться ужасный состояние принять мера пожалуйста"
" |text садик острый нехватка младший воспитатель некого присматривать ребенок воспитатель перегрузить"
" |text свалка автопокрышка мусор детский седа мираса"
" |text свалка мусор детский сад"
" |text свалка мусор детский сад"
" |text добрый день просить дать поручение провести благоустройство детский площадка дошкольный группа мбоу старосаврушский оош"
" |text вокруг детский сад отсутствовать забор периметр игровой площадка отсутствовать веранда размер игровой зона распределить одинаково например площадка игра группа сравнение площадка группа данный детский учреждение посещать год"
" |text свалка спилить дерево куст детский сад мираса проспект строитель"
" |text здравствовать просить обратить внимание далее алтынчечий год заинск освещение территория детский сад идти ребенок видно ничто свет окно далее спасибо"
" |text добрый день обращаться повод аварийный состояние входной крыльцо ребенок выходить дания заходить мочь споткнуться мочь провалиться туда нога дыра уступать ступня ребенок просить принять мера"
" |text проводиться проверка пожарный безопасность просрочить проверить огнетушитель провести проверка"
" |text детский сад игрушка сей пора охранник работать пропускной система хотя весь установить заходить выходить свободно захотеть мочь ребенок выйти никто заметить ряд шаг стройка ходить рабочий почему грубый нарушение"
" |text лестница торчать арматура стекло окно трещина отваливаться штукатурка стена линолеум отход видимо остаток дача заведовать далее плата просить провести проверка провести хотя косметический ремонт"
