" |text снег чистть остановка человек должный добираться школа садик магазин почта принять мера"
" |text набережная челны микрорайон переулок удачный улица кленовый чистить дорога невозможно проехать"
" |text очистить подъезд остановка кислородный завод оба сторона ул тухватуллин"
" |text очистить дорожка пешеходный переход район остановка кислородный завод"
" |text убирать снег дорога тротуар вдоль детский садик ходить возможно парковка весь снег машина застревать ребенок ходить школа дорога садик привозить ребенок машина ставить"
" |text вычестить улица снег двор вокруг жк радужный вокруг вычестить год отвечать территория жк салават купер вычестить асфальт деньга брать пусть сделать пересчет убирать сегодня авария гора снег"
" |text остановка минский направление пр ямашева убрать снег выход трамвай нога норовить трамвай оказаться"
" |text рынок ччз лестница который идти рынок пристать дорога весь зима чищенный лермонтов"
" |text ходить тротуар почистить пешеходный зона понятно"
" |text улица заречный нечищеный дорога снег глубокий колея тяжело проехать пройти"
" |text гайдар снег полно проехать мочь просьба расчистить"
" |text осень год чистить снег улица наш соболев ул южный микра просить почистить улица снег"
" |text улица королева возле детский поликлиника убирать снег"
" |text ул низовой расчищать проезд машина тротуар почему убирать снег проезд затруднить пешеход вообще остаться узкий самопротоптать тропинка"
" |text ежегодно заметать снег данный участок далекий улица жить пожилое человек невозможно проехать пройти пожилое пенсионер оплачивать техника прочистить путь"
" |text убрать огромный куча снег сложить снег аккуратно куча вывезти сегодня ночью размазать дорога снег вывозять очень очень редко главный улица тротуар пешеход чистить помочь"
" |text каждый год бороться чистка снег наш улица это год вообще хотеть чистить хозяин трактор который взять подряд улица очистить снег тк жить паролельный улица пожалуйста помочь это беспредел"
" |text въезд сесть остановка дорога правый сторона очищаться снег левый весь зима ездить сугроб ощущение это разный село каждый зима протяжение многий год"
" |text постройка новый школа положить пешеходный дорожка уложить брусчатка наступление зима очищать снег остановка очень трудно добраться просить расчистить дорожка"
" |text чистить продолжение улица вековой снег адрес вековой далее расположить жила дом возможность проехать дом просить организовать чистка снег включить данный участок дорога расписание чистка улица снег"
" |text дом еле проехать"
" |text начать зима тротуар вдоль улица московский совершенно чистить ребенок санки бегать дорога просто почистить тротуар"
" |text перекресток рощинскай подольский сгрести куча снег тротуар человек прийти коляска ребенок проехать приходиться рисковать собственный безопасность нарушать пдд выходить проезжий часть обойти куча просить почистить тратуар снег спасибо"
" |text очистить дорога затруднить проезд"
" |text платный парковка снег убирать автомобиль застревать"
" |text исправно платить деньга налог благоустройство просить помочь ребенок мама облегчить жизнь почистить пешеходный снег наледь тротуар мост миллениум тц корстон"
" |text улица моисеев участок серафим бесстужева чищеный нираз декабрь это год большой колея машина скрести днище снег большой риск застрять идти довольно трудно просить разрешить проблема короткий срок обеспечить доступ проезд проход"
" |text добрый день ул успенский убирать снег вообще понимать это основный улица ломоносов интернациональный снег чистить очень спасибо это весь сильно заметать убирать пожалуйста спасибо"
" |text убирать дорога снег образоваться колея невозможно проехать"
" |text расчистить дорога постоянно писать чистить постоянно"
" |text начало год очистить дорога снег возможно ездить легковой автомобиль"
" |text наш улица некогда снег чистять"
" |text около детский сад месиво ребенок невозможно провезти салазки"
" |text проулок улица советский дом заезжать трактор расчистка снег проулок жить пожилое человек скорый любой экстренный служба отказываться заезжать опасение мочь застрять"
" |text пешеходный дорога завалить снег грейдер почистить местный дорога убрать снежный завал сложно подняться пешеходный дорога это дом остановка й комплекс"
" |text тротуар судить снег скидывать сверху"
" |text проспект др народ сторона го комплекс чистить парковочный карман"
" |text трамвайный дом химик чищеный дорога"
" |text приходиться проезжий часть идти"
" |text проезжать часть заузить отвал снег тротуар завалить снег оживленный трафик автотранспорт пешеход просить вывезти снег"
" |text весь каюм насырь сугроб смотреть префектура"
" |text шлагбаум общий улица"
" |text вознесение убирать снег пешеходный переход год динмухаметов ноксинский переулок"
" |text поселок вознесение пешеходный зона мост поддерживаться чистота снег убирать узкий протоптать человек тропинка"
" |text улица завалить снег сугроб колея помочь"
" |text чистить дворовый дорога возле магазин пятерочка ом комплекс"
" |text необходимый почистить дорогоу тротуар участок ул седов дом б"
" |text пешеходный дорога почистить который вести остановка др народ сторона го комплекс"
" |text возле магазин пятерочка метр комплекс чистить тротуар"
" |text возле тц проспект чистить снег"
" |text невозможно припарковаться авто просьба почистить придорожный парковка"
" |text необходимый срочный чистка сквозной дорога дом мир дорога занести снег машина разъехаться дорога крайне необходимый подъезд детский сад дом также стоянка машина"
" |text чистить тротуар снег"
" |text забор оставить деньга освоить человек бегать бегать вечно окно смотреть нибыть сбить человек остановка обходить забор секция который снять магазин цветок вернуть секция место продлить линия посередине"
" |text производиться уборка снег лед наледь внутриквартальный проезд проезжий часть дорога"
" |text чиститься ул сергей максютов чиститься местный проезд вдоль дом чиститься тротуар вдоль ул сергей максютов просить очистить убрать отвал грейдер"
" |text чищеный тротуар"
" |text отсутствовать тротуар дойти деревня сафоново возможно общественный транспорт возле деревня останавливаться тротуар помин приходиться идти вдоль дорога безопасно ждать беда организовать безопасный движение деревня сафоново"
" |text спасти улица тонуть снег мочь проехать вездеход срочно необходимый чистка улица снег"
" |text ул сафиуллин дом конец завалить снег автомобиль двигаться встречный полоса ряд отдел полиция пожарный часть весна ждать"
" |text декабрь снегопад январь дорога полоса снег убрать улица сабан напротив дом хотя напротив полицейский участок улица снег убрать вопрос почему"
" |text произвести уборка территория снег пешеходный тротуар вдоль весь улица титов улица мироновка мост последний чистка мост"
" |text производиться уборка снег внутриквартальный дорога"
" |text образоваться колея оба сторона возможно центральный улица повернуть двор заезжать снежный колея машина уходить занос необходимый срочно дорога почистить снять весь снег лед"
" |text пешеходный тротуар придомовый территория дорога дом номер улица территория сельхозтехника очищаться середина декабрь год квартира ежемесячно оплачиваться рубль копейка уборка придомовый территория уходить деньга платить деньга"
" |text пустить пожалуйста грейдер смочь нормальный расчистить расширить улица мкрн афганский разъехаться автомобиль невозможно образоваться улица мкрн колея мтз задача справляться"
" |text городской дорога отвратительный состояние частность пр химик образоваться огромный колея ждать техника сегодня январь"
" |text попытка вывоз твердый бытовой отход деревня старый матвеевка мензелинский район улица имя герой советский союз гордов обречь провал закон менять дорога чистить гринта мехуборка разница"
" |text проезжать часть ул клубный год казань плохо очистить снег привести образование снежно ледяной колея асфальтовый дорога"
" |text добрый день снег убирать парковка убирать пр аатозаводский снег дорога сгребать парковка забитый снег стоянка запретить спокойно убрать снег машина который мешать эвакуировать убрать пожалуйста снег парковка"
" |text здравствовать январь мести нерасчистить улица далее татарский урмат адрес кызыл байрак сегодня январь еле центральный рпсчистить улица который уходить право непройти протяженность ручной невозможно расчистить"
" |text необходимый организовать проезд жк романтика улица калининградский невозможный пробка въезд жк создавать угроза дтп"
" |text очистка дорога снег образоваться большой сугроб пешеходный дорога"
" |text дорога тротуар чищеный середина декабрь центр город ужасный содержание дорога это еще платный парковка человек деньга должный ставить машина сугроб выходить машина сугроб дом идти тротуар сугроб"
" |text просить почистить дорога начало зима нормальный чистка дорога критически сузиться образоваться колейность машина разьехаться мочь человек падать необходимый грейдирование расширение проезжий часть"
" |text проезд приволжский суд вдоль дом ул парин зима еще видеть снегоуборочный техника проехать мочь джип камаз срочно убрать"
" |text возле школа калеть снег"
" |text необходимый произвести очистка тротуар"
" |text парковка парк имя урицкий сторона ул васильченко убирать снег стать невозможно парковать машина посетить парк"
" |text остановка сельхозуправление чищеный безобразный состояние автобус труд подъезжать дорога дорога колея сантиметр машина разворачивать принять мера"
" |text сугорб проехж часть парковка"
" |text очень снег вдоль дорога высота сугроб метр мочь убрать неделя новый город каждый день чистить сойти поворачивать перекресток безопасно попадать встречный полоса дорога стать"
" |text остановка улица шоссейный снег убрать"
" |text конец декабрь сегодняшний день улица авангардный убрать снег почишить тротуарный дорожка человек ходить проезжа часть автомобилист"
" |text улнефтяник начало зима тротуар расчистить приходиться весь ходить дорога который неширокий период непогода это просто становиться опасный просить срочно расчистить тротуар снег далее далее целый мкр нефтяник тротур оставить"
" |text улица агзам валиханов чистить дорога снег хотя параллельный улица булгаков мухаметзянов регулярно убирать снег"
" |text тратуар чещенный ходить машина вмести гололед это очень безопасно весна весь усогубиться"
" |text х сторонний дорога возможно разъехаться метр машина необходимый обеспечить проезд"
" |text очищаться тротуар снег норма должный очистить течение сутки снег лежать неделя"
" |text очищаться тротуар снег утоптать пешеход необходимый очистить"
" |text складирование снег тротуар необходимый очистить тротуар"
" |text затруднить выезд ул королева сторона дом ледяной валун глубокий ям дорожный полотно соответствовать гост затруднять автомобилист выезд создавать самый аварийный ситуация дать участок необходимый почистить привести дорожный полотно норма"
" |text автобусный остановка родина возле станция метро горка обледенеть дорога"
" |text пешеходный дорога светофор автобусный остановка брат касимов сторона строиться дом заявить снег небольшой тропинка ходить нормальный возможно"
" |text невозможно проехать заехать двор ужасный калия"
" |text ул чулман почистить обочина четный сторона"
" |text летом школа проложить новый тратуар зимой исчезнуть снег ребенок ходить дорога"
" |text трактор сваливать весь бок заввливать припарковать авто машина возможность припарковать разъехаться встречный авто"
" |text просить включить периодический график расчистка дорога снег улица солнечный микрорайон досааф нерасчишенный улица затруднять движение пешеход автомобиль"
" |text поворот гора снег полоса заузить"
" |text дом чистопольский ямашева просто снежный свалка каждый год чистить тротуар снег проезжий часть парковка убирать вывозить"
" |text новое год открыть дорога ул ефимов очистить снег въезд дом засыпать снег невозможно проехать очистить дорога пешеход просить устранить"
" |text весь проспект дать случай чулман вычистить снег колея создавать аварийный ситуация"
" |text созрелый необходимость создать официальный пешеходный дорога тротуар уют тц эссена напрям вследствие увеличевшийся количество человек проживать дать район большой проходимость оттуда жила район человек ходить рассмотреть возможность развитие район"
" |text убирать снег ул айдаров участок ул челюскин ул денис давыдов затруднить проезд автомашина экстренный служба пешеходный тротуар также очистить просить организовать очистка улица"
" |text чистить снег ул поперечно карагандинский затруднить проезд автомашина экстренный служба просить организовать очистка улица"
" |text дублер дружба народ атс сначала зима полноценно чистить образоваться колея машина выбрасывать трудно припарковать машина высокий сугроб"
" |text дорога кома относиться весь друг друг валить атозаводкий ук муп дорожный служба незнаемый кома обратиться создаваться предаварийный ситуация машина выкидывать коллей ряд тротуар ходить человек принять пожалуйста мера спасибо"
" |text ввиду образоваться колея мешать проезд просить администрация ново савиновский район почистить дорога вдоль дом ул чистопольский"
" |text глава багряж никольский сельский поселение исполнять свой обязанность чистить дорога снег ссылаться деньга очистка снег перевести"
" |text просить почистить дорога долг детский сад очень снег лежать дорога садик возможность подъехать"
" |text дать дорога убираться обслуживаться необходимый выяснить стоить дорога чей нибыть баланс"
" |text подъездный дорога жилой дом ул энергетик завалить снег образоваться колея машина пешеход детский коляска пройти нереально"
" |text пос нагорный остановка находиться далеко светофор дорога почистить автомобиль снег тротуар лежать пешеход протоптать безопасный дорожка пока идти остановка ряд мчаться автобус дать бог подскользнуться оказаться колесо автомобиль"
" |text проезжать дорога ул лушникова оба направление занести снег припарковать машина проехать дорога становиться невозможный просьба убрать снег дорога"
" |text почистить пешеходный дорога угол дом габишева направление ул сафиуллин прошлое год чистить"
" |text шлагбаум вблизи дом б оренбургский тракт установленный вопреки решение жильцов дом земельный участок который расположить шлагбаум принадлежать дом б являться сквозной проездом также проездом нежилой помещение этаж дом б"
" |text ул октябрьский чистить дорога снег время трактор заезжать ул трудовой октябрьский считать необходимость"
" |text очищаться тротуар который ребенок ходить школа ребенок мочь упасть тротуар проезжий часть попасть колесо"
" |text улица выборгский надлежащий образ чиститься снег коллей узко чистить трактор снегоуборочный проходить это недостаточно просить разрешить сложность"
" |text дать бульвар парковочный место весь завалить снег проезжий часть весь сваливать туда ничто вывозить машина припарковать негде"
" |text весь улица ахунов поставить знак стоянка парковка запретить двор складировать снег парковочный карман вдоль дорога также убирать"
" |text расширение дорога улица технический очищаться снег"
" |text дорога сузиться район ютазинский выборгский ширина обеспечивать безопасный проезд транспортный средство пожалуйста срочно убрать снег дать улица"
" |text чищеный стоянка возле садик"
" |text больница ул ватутин очистить снег тротуар сугроб дорога условно х полосный стать х полосный причина"
" |text дорога появиться ледяной снежный нарост мешать проезд автомобиль"
" |text очищать дорога двухсторонний дорога превратиться односторонюя просить принять мера"
" |text вывозить снег возле садик невозможно подъехать"
" |text здравствовать переход дорога тротуар убрать снег это очень сколько тяжело подниматься спускаться пожилое человек мама коляска чей ведомство находиться данный участок должный очищать снег лед"
" |text очистка тротуар указанный адрес каждый год подавать заявка"
" |text начало зима убираться территория остановка школа дворовый территория дом ул ю фучик презжать часть высокий колея пешеходный дорога занести снег"
" |text территория парковка около бизнес здание улица меридианный далее совершенно чистить результат машина проезжий часть сужать проезжий часть дорога каждый год каждый год писать заявка"
" |text ужасный колея год победа дом машина сносить разворачивать стоять протяжение весь дорога дорогой иномарка думать бедный пожилое человек переходить дорога машина едить задевать брюхо дорога должный чистить муп пад чистить"
" |text дорога чищеный ноябрь месяц"
" |text городской власть работать заявка народный контроль заявка почистить сойти тротуар состояние находиться целый месяц необходимый расчистить весь ширина тротуар"
" |text возле дом бульвар год камала снегоуборочный машина завалить парковочный карман огромный куча снег результат несколько машина оказаться заточение неужели сразу вывозить снег ситуация происходить дать адрес"
" |text фото выделить красный заканчиваться проезжать часть дорога проходить поребрик просьба убрать снег проезжий часть неделя ситуация обещать весь убрать вывезти"
" |text невозможно пройти навалить местами сугроб уклон сгребать снег прямо дорожка"
" |text полоса движение остаться бок снег просьба убрать ситуация ямашева пересечение декабрист возможно далекий"
" |text очень плохо чистить дорога остановка повсюду ледяной бугор гололед"
" |text чистить дорога снег машина разъехаться"
" |text поворот ул мир ул чулман дорогой проходить теплотрасса это место постоянно налипать снег образоваться лед никто убирать пешеходный переход человек скользить машина скакать кочка"
" |text чистить тротуар вдоль проспект залесный начало зима ходить приходиться вдоль обочина опасный жизнь последний машина спецтехник сгрести ребенок вместе снег прийтись отпрыгнуть сугроб жалоба нк тротуар чистить"
" |text улица спартаковский около дом назарбаев прошлое год убрать снег вдоль дорога очистить серединка дорога человек лазеть куча снег ходить узенький дорожка машина негде парковаться соответственно вставать угодный мешать движение"
" |text смотреть пройти ротор дорога заужин полоса"
" |text очистить тротуар снег очень скользко передвигаться дать территория своевременно качественно чиститься необходимый произвести очистка снег лед весь территория тротуар"
" |text просьба очистить снег новый пешеходный дорожка внутриквартальный проезд ул юго западный ул декабрист"
" |text сугроб мешать влезть общественный транспорт просить почистить молодежь легко бабушка дедушка тяжело"
" |text пешеходный тротуар отсутствовать расчистить обочина дорога каждый день автобусный остановка приходиться ходить рисковать жизнь прямо проезжий часть постоянно ездить машина зима расчистить снег обочина остановка дойти"
" |text большой месяц никто убирать снег местный проезд выходить комплекс проспект набережночелнинский"
" |text ребенок родитель идти школа ходить дорога тротуар приходиться забираться сугроб пропускать машина тротуар вдоль дорога чистить начало зима пожалуйста начать чистить снег"
" |text чистить бульвар солнечный пр мир ул камаз мастер колея сантиметр глубина выбраться нея невозможно машина терять управление"
" |text убирать парковочный карман дом улица гариф ахунов далее просить устранить данный проблема"
" |text совершенно убрать конец год проехжать часть улица кул гали направление салмач обратно четыре полосный дорога превратиться двухполосный местами наледь просьба посчитать дорога общий пользование"
" |text снегопад убирать снег"
" |text убирать снег улица снайперский ширина дорога составлять метр пешеход мочь разменуться автомобиль"
" |text тротуар который каждый день должный вести ребенок садик весь сугроб тяжело пройти"
" |text убирать снег улица нардугать дорога чистить весь ширина пешеход вынудить идти проезжий часть опасный жизнь"
" |text убирать снег улица иман дорога чистить весь ширина пешеход вынудить идти проезжий часть"
" |text поворот односторонка улица большой крыловкий серов убирать снег каждый год отмазываться мешать припарковать автомобиль убрать возможность"
" |text убирать снег улица ново песочный ул суконный ул миннуллин"
" |text убирать междворовый дорога вдоль дом улица рихард зорг образоваться колея невозможно проезжать просить исправить ситуация"
" |text убирать улица галеев проехать сторона"
" |text провести очистка перекресток уровень улица"
" |text житель комплекс вынудить ходить проезжа часть просить очистить снег тротуар"
" |text город происходить очистка дорога позорище наглядный пример весь улица камаз мастер возмутительно уходить налог беспредел весь город деревня бардак прекратиться снегоуборочный техника"
" |text дорога который вести жк взлетный полоса плохо почистить снег встречный машина мочь разъехаться связь часы пик затрудняться проезд дорога периодически создаваться затор"
" |text протяжение весь дорога плохо чиститься тротуар постоянно чистить маленький половина ширина человек ходить близость транспорт просьба чистить весь правило"
" |text просить вывезти расчистить"
" |text ул нагорный микра узкий проезжать часть ребенок рисковать жизнь здоровье возвращаться школа домой ходить прямо проезжий часть среди машина негде ходить пешеход это участок пешеходка тротуар обочина дорога очищаться снег снег вывозиться"
